client_id,gender,age,city,segment,registration_date,is_active,last_activity_at
1191,F,34,Москва,mass,2021-12-08,True,2025-03-19
1192,M,55,Москва,mass,2024-01-16,True,2025-04-05
1193,F,34,Санкт-Петербург,mass,2024-04-25,True,2025-01-22
1194,M,65,Казань,salary,2021-11-15,True,2025-03-11
1195,F,22,Москва,young,2020-11-25,True,2024-11-13
1196,M,53,Новосибирск,premium,2020-08-06,True,2025-04-07
1197,M,23,Санкт-Петербург,mass,2020-07-26,True,2025-02-17
1198,M,52,Санкт-Петербург,mass,2024-08-20,True,2025-03-24
1199,M,63,Новосибирск,mass,2022-04-24,True,2024-11-16
1200,F,18,Санкт-Петербург,young,2024-10-29,True,2024-12-13
1201,M,64,Москва,mass,2020-03-25,True,2024-12-14
1202,F,25,Москва,mass,2021-11-15,True,2025-01-09
1203,F,32,Сочи,mass,2020-09-01,True,2025-04-29
1204,F,44,Москва,mass,2022-05-21,False,2025-01-07
1205,F,30,Санкт-Петербург,mass,2022-10-19,True,2025-04-10
1206,M,48,Санкт-Петербург,salary,2024-09-04,True,2025-04-28
1207,M,52,Санкт-Петербург,salary,2023-09-20,True,2024-12-17
1208,F,26,Москва,young,2023-05-20,True,2025-04-18
1209,F,22,Санкт-Петербург,salary,2021-08-18,True,2025-04-18
1210,M,39,Санкт-Петербург,salary,2021-11-15,True,2025-04-16
1211,F,26,Сочи,young,2023-04-21,True,2024-11-23
1212,F,42,Москва,salary,2023-03-02,True,2025-02-27
1213,F,43,Санкт-Петербург,premium,2022-10-10,True,2025-04-16
1214,M,43,Санкт-Петербург,mass,2022-10-10,True,2025-03-11
1215,M,64,Санкт-Петербург,salary,2024-12-28,True,2025-04-13
1216,F,22,Екатеринбург,mass,2024-12-02,False,2025-02-22
1217,F,43,Москва,salary,2020-12-15,True,2024-12-13
1218,M,25,Москва,young,2020-10-08,True,2025-01-29
1219,M,23,Екатеринбург,mass,2020-10-19,True,2025-04-27
1220,F,23,Санкт-Петербург,salary,2023-07-16,True,2025-03-21
1221,M,35,Санкт-Петербург,salary,2023-05-05,True,2025-04-15
1222,F,21,Москва,mass,2024-04-09,True,2025-01-11
1223,F,34,Москва,salary,2024-08-03,True,2025-02-19
1224,M,31,Москва,mass,2022-09-10,True,2025-01-18
1225,F,31,Москва,mass,2024-10-24,True,2025-01-28
1226,M,22,Казань,young,2020-01-20,True,2025-04-22
1227,F,24,Новосибирск,mass,2022-01-28,True,2025-04-16
1228,F,20,Москва,young,2024-10-02,True,2024-12-09
1229,M,25,Санкт-Петербург,young,2021-02-08,True,2025-03-21
1230,F,36,Москва,salary,2023-02-12,True,2025-04-29
1231,M,18,Санкт-Петербург,young,2021-12-01,True,2024-12-02
1232,F,20,Москва,young,2022-09-06,True,2025-01-01
1233,F,61,Сочи,mass,2020-01-26,True,2024-11-27
1234,F,52,Екатеринбург,inactive,2021-07-19,False,2024-05-09
1235,M,34,Сочи,mass,2024-09-01,True,2025-04-08
1236,F,52,Новосибирск,mass,2021-01-29,True,2025-04-13
1237,M,24,Санкт-Петербург,young,2022-09-27,True,2025-02-16
1238,F,37,Санкт-Петербург,mass,2023-11-05,True,2025-03-23
1239,M,53,Москва,mass,2021-06-06,True,2025-03-17
1240,F,52,Санкт-Петербург,salary,2024-04-11,True,2025-03-23
1241,M,21,Сочи,young,2022-05-11,True,2025-03-01
1242,M,24,Москва,young,2023-01-11,True,2025-04-14
1243,M,61,Новосибирск,mass,2022-03-12,True,2024-12-13
1244,M,57,Санкт-Петербург,inactive,2021-07-03,True,2024-09-04
1245,M,41,Новосибирск,mass,2024-01-08,True,2025-02-09
1246,M,34,Сочи,salary,2020-03-27,True,2025-01-14
1247,F,39,Екатеринбург,premium,2022-04-12,True,2025-04-20
1248,F,22,Екатеринбург,young,2021-01-21,True,2025-01-18
1249,M,18,Санкт-Петербург,salary,2022-08-20,True,2024-11-28
1250,M,52,Новосибирск,salary,2021-10-29,True,2024-12-19
1251,M,23,Сочи,young,2023-11-22,True,2025-02-03
1252,F,53,Екатеринбург,inactive,2020-10-12,False,2024-09-25
1253,F,51,Казань,premium,2021-11-28,True,2025-03-30
1254,F,23,Казань,mass,2024-09-13,True,2025-01-04
1255,M,31,Новосибирск,inactive,2022-08-22,False,2024-09-28
1256,F,24,Казань,young,2021-01-03,True,2024-11-05
1257,F,65,Новосибирск,mass,2021-10-16,True,2025-04-20
1258,F,24,Санкт-Петербург,young,2023-12-16,True,2025-01-27
1259,F,24,Москва,young,2024-10-07,True,2025-03-10
1260,M,21,Санкт-Петербург,inactive,2021-10-15,False,2025-01-31
1261,F,24,Санкт-Петербург,young,2021-11-27,False,2024-12-31
1262,M,53,Москва,premium,2024-01-06,True,2025-01-20
1263,F,47,Москва,premium,2024-11-11,True,2024-12-22
1264,F,33,Санкт-Петербург,mass,2024-03-23,True,2025-03-05
1265,F,36,Москва,premium,2022-10-20,True,2025-04-28
1266,F,24,Москва,young,2024-05-26,True,2024-11-10
1267,F,43,Екатеринбург,inactive,2022-07-03,True,2024-10-07
1268,F,45,Сочи,mass,2020-10-14,True,2025-01-07
1269,M,49,Екатеринбург,mass,2020-04-04,True,2025-03-27
1270,F,62,Сочи,mass,2021-10-30,True,2025-04-09
1271,M,50,Екатеринбург,premium,2020-02-10,True,2025-04-13
1272,M,56,Москва,premium,2020-11-26,True,2025-03-23
1273,M,20,Екатеринбург,salary,2024-12-09,True,2025-02-19
1274,F,25,Екатеринбург,mass,2023-03-24,True,2024-12-09
1275,F,41,Санкт-Петербург,salary,2021-05-18,True,2025-03-05
1276,F,32,Москва,salary,2020-10-01,True,2025-01-15
1277,F,20,Екатеринбург,young,2024-08-16,True,2025-04-14
1278,M,48,Москва,mass,2024-05-07,False,2025-03-27
1279,F,26,Казань,mass,2020-06-27,True,2024-12-01
1280,F,56,Москва,salary,2024-11-10,True,2024-12-24
1281,M,62,Казань,salary,2020-05-16,True,2025-05-01
1282,M,20,Санкт-Петербург,young,2022-02-05,True,2025-02-27
1283,M,25,Москва,mass,2022-09-14,True,2025-03-01
1284,F,24,Санкт-Петербург,young,2024-10-25,True,2025-01-12
1285,F,61,Казань,mass,2023-04-18,True,2024-11-19
1286,F,56,Новосибирск,mass,2023-04-20,True,2025-02-16
1287,F,59,Новосибирск,mass,2023-07-06,True,2024-12-07
1288,F,19,Санкт-Петербург,young,2020-08-30,True,2025-04-16
1289,F,52,Екатеринбург,mass,2023-01-24,True,2025-04-15
1290,F,47,Москва,inactive,2020-07-15,False,2024-09-05
1291,F,58,Санкт-Петербург,premium,2021-06-09,False,2025-01-24
1292,F,55,Москва,mass,2021-09-23,True,2024-12-23
1293,M,19,Казань,young,2023-11-11,True,2024-12-15
1294,M,22,Москва,inactive,2021-02-11,False,2024-05-08
1295,M,46,Москва,mass,2023-07-16,True,2025-04-18
1296,F,56,Екатеринбург,salary,2023-04-09,True,2025-01-10
1297,F,46,Екатеринбург,premium,2024-05-26,True,2025-02-25
1298,F,60,Санкт-Петербург,mass,2021-11-21,True,2025-02-09
1299,M,62,Москва,inactive,2020-06-18,True,2024-07-27
1300,M,40,Санкт-Петербург,mass,2020-06-07,True,2025-02-19
1301,F,22,Санкт-Петербург,salary,2024-03-12,True,2025-01-21
1302,M,47,Екатеринбург,inactive,2021-03-22,False,2024-09-13
1303,F,20,Москва,young,2024-08-16,True,2025-02-01
1304,F,63,Екатеринбург,salary,2022-10-14,False,2025-03-26
1305,M,61,Новосибирск,inactive,2023-01-10,False,2024-10-19
1306,M,21,Москва,mass,2022-12-16,True,2024-11-22
1307,M,46,Сочи,mass,2024-03-22,True,2024-12-03
1308,M,40,Санкт-Петербург,inactive,2020-04-21,False,2024-05-25
1309,F,23,Москва,mass,2020-02-17,True,2025-03-30
1310,M,49,Санкт-Петербург,salary,2024-06-03,True,2025-04-04
1311,F,59,Москва,mass,2021-01-10,True,2025-02-03
1312,M,21,Москва,young,2022-04-07,True,2025-04-28
1313,F,32,Санкт-Петербург,salary,2020-02-02,True,2025-02-25
1314,M,57,Екатеринбург,mass,2021-05-18,True,2025-02-14
1315,F,47,Сочи,premium,2021-09-18,True,2025-01-12
1316,M,26,Екатеринбург,mass,2022-10-23,True,2025-03-14
1317,F,50,Москва,premium,2024-02-18,True,2024-12-25
1318,M,23,Екатеринбург,young,2024-03-19,False,2024-12-14
1319,F,37,Казань,mass,2024-11-30,False,2025-03-28
1320,F,23,Новосибирск,mass,2020-02-11,False,2024-11-16
1321,F,65,Новосибирск,mass,2020-01-09,True,2024-12-15
1322,F,54,Новосибирск,premium,2022-09-26,True,2025-02-17
1323,M,25,Санкт-Петербург,young,2022-03-29,False,2025-02-22
1324,F,28,Екатеринбург,mass,2021-10-18,True,2024-12-02
1325,M,60,Москва,mass,2024-06-20,True,2025-03-29
1326,F,34,Сочи,mass,2024-12-16,True,2024-12-29
1327,F,49,Москва,mass,2023-03-11,True,2025-01-11
1328,M,21,Москва,salary,2022-02-28,True,2025-03-31
1329,M,24,Москва,young,2023-12-30,False,2025-04-16
1330,F,34,Екатеринбург,mass,2022-11-16,True,2025-02-23
1331,M,21,Санкт-Петербург,young,2022-12-02,True,2025-03-09
1332,M,36,Санкт-Петербург,mass,2023-02-28,True,2024-12-29
1333,F,22,Сочи,mass,2023-05-24,True,2024-11-27
1334,M,49,Сочи,salary,2024-06-17,True,2025-01-10
1335,M,19,Москва,young,2024-03-23,False,2025-03-03
1336,M,23,Москва,salary,2021-08-20,True,2025-02-13
1337,F,52,Новосибирск,salary,2023-09-30,True,2025-02-15
1338,M,39,Сочи,mass,2024-03-11,True,2025-03-03
1339,F,19,Казань,young,2024-07-31,True,2025-02-06
1340,F,37,Казань,salary,2023-12-07,True,2025-01-10
1341,F,39,Москва,salary,2022-07-24,True,2025-02-11
1342,F,21,Новосибирск,young,2023-06-23,True,2025-01-04
1343,M,23,Казань,young,2024-01-12,True,2024-11-11
1344,M,30,Санкт-Петербург,salary,2022-10-08,True,2025-04-30
1345,M,57,Москва,premium,2020-01-21,True,2025-04-09
1346,F,20,Сочи,mass,2022-09-25,True,2025-03-17
1347,F,48,Казань,premium,2023-12-02,True,2025-02-18
1348,F,20,Москва,young,2021-04-01,True,2025-03-09
1349,M,40,Казань,salary,2024-01-07,False,2025-02-20
1350,F,23,Екатеринбург,young,2022-10-10,True,2024-12-28
1351,M,50,Санкт-Петербург,mass,2020-09-21,True,2025-02-10
1352,M,35,Екатеринбург,mass,2024-08-10,True,2025-04-23
1353,F,34,Казань,premium,2020-07-02,True,2025-02-21
1354,M,26,Сочи,inactive,2020-08-14,False,2024-10-23
1355,F,40,Москва,salary,2024-04-20,False,2025-02-07
1356,M,27,Москва,salary,2023-06-23,True,2025-02-17
1357,M,36,Москва,salary,2023-01-01,True,2025-02-18
1358,F,64,Екатеринбург,inactive,2023-03-19,True,2024-08-22
1359,F,22,Казань,young,2024-03-16,False,2025-03-31
1360,M,49,Новосибирск,premium,2022-12-28,True,2024-11-21
1361,M,40,Екатеринбург,salary,2022-08-26,True,2025-02-08
1362,F,22,Санкт-Петербург,young,2022-03-15,True,2025-03-30
1363,M,19,Сочи,young,2023-06-07,True,2025-02-27
1364,M,37,Москва,premium,2021-12-23,True,2025-03-15
1365,M,51,Новосибирск,mass,2022-12-31,False,2025-04-16
1366,F,62,Санкт-Петербург,salary,2022-09-28,False,2024-11-05
1367,M,65,Казань,mass,2022-05-24,True,2025-01-08
1368,M,25,Екатеринбург,young,2024-06-19,True,2024-12-02
1369,F,42,Казань,salary,2023-11-21,True,2025-04-06
1370,F,50,Москва,premium,2020-03-24,True,2025-03-09
1371,M,31,Санкт-Петербург,mass,2022-01-09,True,2024-11-11
1372,F,22,Казань,young,2023-08-15,True,2025-03-26
1373,M,63,Новосибирск,mass,2024-11-06,False,2025-04-23
1374,F,47,Санкт-Петербург,salary,2023-08-09,True,2025-04-19
1375,F,58,Сочи,mass,2024-10-23,True,2025-03-03
1376,M,42,Санкт-Петербург,mass,2020-08-10,True,2025-01-16
1377,F,31,Казань,salary,2022-03-03,True,2024-12-27
1378,F,19,Новосибирск,young,2022-01-02,True,2025-02-11
1379,F,65,Казань,salary,2023-05-24,False,2024-12-25
1380,M,51,Сочи,mass,2023-06-08,False,2024-12-23
1381,F,27,Екатеринбург,salary,2021-02-08,True,2025-03-03
1382,F,52,Санкт-Петербург,salary,2023-04-07,True,2025-01-07
1383,M,28,Москва,mass,2020-11-24,True,2025-03-20
1384,F,28,Санкт-Петербург,salary,2021-03-01,True,2024-12-06
1385,M,38,Москва,mass,2024-04-26,False,2024-12-29
1386,F,38,Екатеринбург,salary,2022-02-08,True,2024-12-14
1387,M,24,Москва,young,2023-05-04,True,2025-03-16
1388,F,62,Москва,salary,2021-08-30,False,2025-02-28
1389,M,24,Москва,salary,2021-06-09,True,2024-12-18
1390,F,34,Москва,mass,2021-09-16,True,2025-01-28
1391,F,26,Москва,young,2020-03-17,True,2024-12-30
1392,F,42,Новосибирск,premium,2023-07-24,True,2025-04-01
1393,F,26,Екатеринбург,young,2022-07-08,True,2025-03-08
1394,F,35,Екатеринбург,salary,2022-08-03,True,2024-11-30
1395,F,18,Новосибирск,young,2021-04-10,True,2025-04-02
1396,M,33,Москва,salary,2024-01-11,True,2025-03-27
1397,F,35,Новосибирск,salary,2023-09-05,True,2025-03-13
1398,F,57,Москва,premium,2023-03-29,True,2024-12-11
1399,M,43,Санкт-Петербург,mass,2021-05-06,True,2025-04-03
1400,M,33,Казань,inactive,2020-11-08,True,2024-07-13
1401,F,23,Москва,salary,2024-07-12,True,2025-01-05
1402,F,61,Екатеринбург,inactive,2023-03-30,False,2024-10-24
1403,F,40,Санкт-Петербург,premium,2020-11-03,False,2025-03-27
1404,M,64,Новосибирск,mass,2023-03-15,True,2024-11-21
1405,M,64,Санкт-Петербург,salary,2024-08-25,False,2025-04-11
1406,F,65,Москва,mass,2023-11-20,True,2025-03-25
1407,M,59,Екатеринбург,inactive,2021-11-21,False,2024-05-20
1408,M,29,Москва,mass,2020-03-29,False,2024-11-05
1409,M,31,Санкт-Петербург,premium,2022-01-04,True,2024-12-27
1410,M,21,Москва,inactive,2022-02-16,False,2024-10-30
1411,F,56,Казань,mass,2022-01-20,False,2025-01-02
1412,F,19,Екатеринбург,mass,2023-08-24,True,2024-12-06
1413,F,45,Санкт-Петербург,premium,2024-04-18,True,2025-01-04
1414,F,44,Сочи,salary,2021-01-05,False,2025-05-01
1415,F,44,Новосибирск,salary,2021-03-26,True,2024-11-15
1416,M,32,Екатеринбург,mass,2020-06-15,False,2025-03-08
1417,F,25,Екатеринбург,mass,2021-01-26,True,2024-11-29
1418,F,24,Москва,young,2024-07-18,True,2024-11-12
1419,F,64,Казань,salary,2022-01-05,True,2025-03-04
1420,M,63,Москва,inactive,2021-05-05,True,2024-06-19
1421,F,57,Москва,salary,2022-07-13,True,2025-01-15
1422,F,50,Сочи,premium,2023-03-19,True,2024-12-10
1423,F,30,Казань,mass,2024-01-31,True,2025-04-24
1424,F,60,Санкт-Петербург,salary,2024-09-20,True,2025-01-28
1425,M,34,Москва,salary,2022-12-02,False,2024-12-11
1426,M,26,Казань,young,2022-08-02,False,2025-01-25
1427,F,23,Москва,young,2020-01-29,True,2025-04-25
1428,M,38,Москва,mass,2024-07-13,True,2025-04-14
1429,M,25,Москва,mass,2022-11-20,True,2025-04-20
1430,M,22,Санкт-Петербург,mass,2021-11-23,True,2025-04-30
1431,F,43,Казань,salary,2024-08-24,True,2024-11-05
1432,F,60,Москва,premium,2020-05-07,False,2025-01-29
1433,F,18,Екатеринбург,young,2022-02-05,True,2024-12-04
1434,M,45,Москва,mass,2023-08-10,False,2025-04-25
1435,F,46,Екатеринбург,inactive,2021-03-16,False,2024-09-04
1436,F,64,Сочи,salary,2022-05-18,True,2025-02-07
1437,F,44,Екатеринбург,premium,2023-11-12,True,2025-03-06
1438,M,54,Новосибирск,mass,2024-11-24,True,2025-02-13
1439,F,47,Сочи,mass,2024-07-23,True,2025-02-17
1440,M,40,Санкт-Петербург,mass,2021-06-07,True,2025-04-09
1441,M,33,Екатеринбург,mass,2024-04-19,True,2025-04-02
1442,F,19,Новосибирск,young,2024-09-29,True,2025-01-11
1443,M,21,Санкт-Петербург,young,2022-01-29,True,2025-03-05
1444,F,24,Москва,mass,2020-04-19,True,2025-01-27
1445,M,21,Сочи,young,2023-09-13,True,2025-03-11
1446,F,54,Екатеринбург,mass,2023-11-29,True,2025-03-07
1447,M,19,Москва,young,2023-06-22,False,2025-04-22
1448,M,20,Санкт-Петербург,salary,2024-11-20,True,2024-12-06
1449,M,32,Новосибирск,salary,2020-06-11,True,2024-12-06
1450,M,53,Казань,mass,2021-07-13,True,2025-01-14
1451,F,64,Казань,mass,2021-02-02,True,2025-02-04
1452,M,55,Екатеринбург,premium,2021-08-05,True,2024-11-11
1453,M,36,Казань,mass,2021-02-02,True,2025-02-07
1454,M,30,Казань,salary,2024-02-25,True,2025-04-28
1455,F,59,Екатеринбург,mass,2024-07-27,True,2025-01-25
1456,M,41,Екатеринбург,premium,2020-08-26,True,2025-01-10
1457,M,38,Казань,premium,2024-01-28,True,2024-12-12
1458,M,44,Санкт-Петербург,salary,2024-05-22,True,2025-02-24
1459,F,46,Санкт-Петербург,salary,2024-12-18,False,2024-12-13
1460,M,25,Сочи,young,2022-11-21,True,2025-01-29
1461,F,42,Москва,salary,2023-02-20,True,2025-01-27
1462,M,23,Москва,salary,2024-04-06,True,2025-03-22
1463,F,53,Санкт-Петербург,salary,2024-08-17,True,2024-11-19
1464,M,19,Новосибирск,mass,2020-04-19,True,2025-04-30
1465,M,39,Москва,mass,2023-07-18,True,2025-04-10
1466,F,40,Москва,premium,2023-11-04,False,2024-12-03
1467,M,33,Москва,mass,2020-10-26,True,2025-03-22
1468,F,19,Екатеринбург,young,2024-07-08,True,2025-01-27
1469,M,22,Москва,salary,2024-10-21,True,2025-01-06
1470,M,20,Санкт-Петербург,young,2022-09-28,True,2025-01-02
1471,M,47,Санкт-Петербург,mass,2024-10-31,True,2025-04-18
1472,M,62,Новосибирск,mass,2022-02-02,True,2025-01-29
